Area1,Area2,Area3,Area4,Area5,Area6,Climb,Climb_Type,Grade,Pitches,Commitment,Route_type,Height,Quality,Danger,FA,Description,Protection
California,Lake Tahoe,I-80 Corridor,Rocklin Boulders,Sit Carter Boulder,,Sit Carter Right,boulder,5,,,,,3,0,,Coolest problem at Rocklin Boulders,
California,Lake Tahoe,I-80 Corridor,Rocklin Boulders,Sit Carter Boulder,,Sit Carter Face,boulder,0,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Rocklin Boulders,The Bayou,,Comfortably Numb,boulder,7,,,,,3,0,,"I dont know what I was talking about with Sit Carter, THIS is the coolest problem at Rocklin Boulders",
California,Lake Tahoe,I-80 Corridor,Rocklin Boulders,The Bayou,,Great Horn,boulder,2,,,,,3,1,,,
California,Lake Tahoe,I-80 Corridor,Rocklin Boulders,The Bayou,,Warm Up Crack,boulder,0,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Danger Zone,,Midwest Arete,boulder,5,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Danger Zone,,White Stallion,boulder,10,,,,,0,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,High Priest,boulder,0,,,,,3,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Shiba Daang,boulder,10,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Tears of Tammy Faye Baker,boulder,9,,,,,0,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Daytrader,boulder,1,,,,,2,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Open Mic,boulder,0,,,,,2,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Sloth,boulder,0,,,,,3,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Impossible to Pad,boulder,1,,,,,3,1,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Fresh Tips,boulder,8,,,,,0,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Betrayal,boulder,6,,,,,0,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Getting Lippy,boulder,4,,,,,3,1,,Amazing lip traverse.  Feels way shorter than it looks and poor landing,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Holy Water,boulder,4,,,,,2,0,,Not bad but not worth repeating,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Unnamed,boulder,0,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Sacrilieg,boulder,2,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Unnamed,boulder,0,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Soda Springs,Warm Up Rocks,,Unnamed,boulder,0,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Unnamed,boulder,0,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Unnamed,boulder,2,,,,,2,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Girls On Film,boulder,7,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Girls On Film Sit,boulder,10,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Rated X,boulder,4,,,,,3,0,,,
California,Lake Tahoe,I-80 Corridor,Summit Lake,Rated X,,Point Break,boulder,9,,,,,2,0,,F.A.  Stand start of Rated X project,
California,Lake Tahoe,I-80 Corridor,US 20 Outliers,Couch Boulder,,Couch Overhang,boulder,4,,,,,3,0,,Start at the good holds around waist height on thr bulging right side of the boulder.,
California,Lake Tahoe,I-80 Corridor,US 20 Outliers,Couch Boulder,,Couch Overhang Sit,boulder,6,,,,,3,0,,Start further down below Couch Overhang.  Traversing in from the universal start looks possible.,
California,Lake Tahoe,I-80 Corridor,US 20 Outliers,Couch Boulder,,Couch Arete,boulder,7,,,,,3,0,,"From the Lazy Boy start, climb directly up the psuedo-arete, exiting right.",
California,Lake Tahoe,I-80 Corridor,US 20 Outliers,Couch Boulder,,Lazy Boy,boulder,11,,,,,0,1,,,
California,Lake Tahoe,Kirkwood,Caples Lake,Roadkill,,Is That Dinner?,boulder,3,,,,,2,0,,Mantle is awkward and foot reachy but the dirty slab is thoughtfiul,
California,Lake Tahoe,Kirkwood,Caples Lake,Roadkill,,Jerry's Mantle,boulder,0,,,,,2,0,,"Hard, uneccessary",
California,Lake Tahoe,Kirkwood,Caples Lake,Roadkill,,Inchworm,boulder,5,,,,,2,0,,"Okay, topout is slightly chossy",
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Dirty Boobs,boulder,0,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Unnamed,boulder,2,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Daredevil Dyno,boulder,3,,,,,3,0,,Supposed to be a dyno but I found two static variations,
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Beautiful Breasts,boulder,1,,,,,3,0,,"The classic Boob Wall line, fun holds!",
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Boob Wall Crack,boulder,0,,,,,3,0,,,
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Sunset Bulge,boulder,1,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,Erratica,Boob Wall,,Another Nunley Problem,boulder,2,,,,,2,1,,,
California,Lake Tahoe,Kirkwood,Erratica,Fathers Day,,Slippery Arete,boulder,4,,,,,3,0,,Fun little arete,
California,Lake Tahoe,Kirkwood,Erratica,Fathers Day,,Fathers Day,boulder,5,,,,,3,0,,Techy and unexpected beta,
California,Lake Tahoe,Kirkwood,Erratica,Gold As The Sky,,Gold As The Sky,boulder,5,,,,,3,0,,Minus a star because why no sit?!,
California,Lake Tahoe,Kirkwood,Erratica,Gold As The Sky,,G.A.T.S.S.,boulder,6,,,,,4,0,,A beautiful problem on a beautiful boulder.,
California,Lake Tahoe,Kirkwood,Erratica,Gold As The Sky,,Gold As The Sky Left,boulder,7,,,,,4,0,,Possible FA,
California,Lake Tahoe,Kirkwood,Erratica,Gold As The Sky,,Eclipse,boulder,9,,,,,3,0,,"Possible FA, start on the good rail up and left from the GATS sit.  Climb up the left side of the flake as for GATS Left, but break left to the arete instead of joining up right.  Follow the arete via some tricky footwork and trusty slopers to the obvious horn.",
California,Lake Tahoe,Kirkwood,Erratica,Painter Boulder,,Pool Service,boulder,6,,,,,3,0,,Neat power climb up the backside.  Fun seat finish.,
California,Lake Tahoe,Kirkwood,Erratica,Painter Boulder,,Global Warming,boulder,9,,,,,0,0,,How the fuck do you transfer into the face?!,
California,Lake Tahoe,Kirkwood,Erratica,Shaded Grove,,SBTT,boulder,3,,,,,2,1,,A little high and a little funky,
California,Lake Tahoe,Kirkwood,Erratica,Shaded Grove,,The Pervert,boulder,8,,,,,3,0,,One move wonder,
California,Lake Tahoe,Kirkwood,Erratica,Shaded Grove,,Down Climb,boulder,2,,,,,2,0,,Topout to the Pervert,
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Fly if You're a Midget,boulder,3,,,,,2,0,,Awkward.  Dyno is cool though,
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Vision Quest,boulder,6,,,,,3,0,,"One hard move, feels soft.  Decent though",
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Blind Quest,boulder,7,,,,,1,0,,Same hard move but leads into ?? Contrived?,
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Shelly's,boulder,3,,,,,2,0,,Fine,
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Penance,boulder,5,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,Erratica,The Black Boulder,,Quest for Power,boulder,10,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Ashy to Classy,,Ashy to Classy Low,boulder,10,,,,,3,0,,"Begin even lower than the two opposing slopers: left hand on the inside of the usual starting foot, righthand on the miserable sloper opposing it.  Neat foot opposition using the hidden rails underneath make this possible.  Could be the intended sit start, but the book line, description, and difficulty are unclear.",
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Ashy to Classy,,Ashy to Classy Sit,boulder,9,,,,,3,0,,Even more stellar because of the extra moves!,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Ashy to Classy,,Ashy to Classy,boulder,7,,,,,3,0,,Tough but sweet v7 climb.,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Boulder,,Birthday Arete,boulder,1,,,,,3,0,,Start more or less on the left side or this is hard.  Beautiful placement,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Boulder,,Birthday Party,boulder,3,,,,,3,0,,Cool double gaston movement,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Boulder,,1st Birthday,boulder,0,,,,,3,0,,,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Wall,,Golden,boulder,1,,,,,2,0,,Missing holds?,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Wall,,Green & Gold,boulder,4,,,,,3,0,,A mildly contrived path up the wall,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Birthday Wall,,Yeet,boulder,0,,,,,2,0,,Cade Sobon FA.  Dirty cracks and ledges but debatably better than Golden v1,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Dabbers Roof,,Dabbers Roof,boulder,5,,,,,3,0,,"Neat rock, tough challenge",
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Dabbers Roof,,Dabbers Roof Stand,boulder,3,,,,,3,0,,,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Government Cheese,,Unnamed,boulder,2,,,,,2,0,,Kind of an eliminate,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Government Cheese,,Government Cheese,boulder,1,,,,,3,0,,"Cool features, good climb",
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Government Cheese,,The Handout,boulder,3,,,,,3,0,,Soft sorta?  Semi-ambiguous start but cool holds,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Government Cheese,,Grand Design,boulder,6,,,,,3,0,,Awesome feature but somewhat thuggy climbing,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Unnamed,boulder,0,,,,,2,0,,Neat little slab warmup,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Hot Lead,boulder,0,,,,,2,0,,Neat little slab warmup,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Unnamed,boulder,0,,,,,2,0,,Neat little slab warmup,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Gun Crack,boulder,0,,,,,3,0,,Chill hand jams,
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Fire Fight,boulder,3,,,,,3,0,,"Tricky arete warmup, harder than it looks",
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Gun Control,boulder,3,,,,,3,0,,"Tricky arete warmup, harder than it looks",
California,Lake Tahoe,Kirkwood,Kirkwood Lake,Gun Boulder,,Black Powder,boulder,4,,,,,0,1,,,
California,Lake Tahoe,Kirkwood,The Lost World,Meadow Boulder,,Right Boulder Arete,boulder,3,,,,,2,0,,Decent moderate warmup.  One punhcy move followed by some lip holds,
California,Lake Tahoe,Kirkwood,The Lost World,Meadow Boulder,,Main Face Direct (Stand),boulder,4,,,,,2,0,,"Thin holds, big-ish moves.  Sit would be tricky",
California,Lake Tahoe,Kirkwood,The Lost World,Meadow Boulder,,Arete Sit,boulder,6,,,,,4,0,,The full stellar arete line! Awesome flat edges and some mild compression lead all the way up this dramatic feature.,
California,Lake Tahoe,Kirkwood,The Lost World,Meadow Boulder,,Arete Stand,boulder,4,,,,,4,0,,"Stand to the above, still fantastic",
California,Lake Tahoe,Kirkwood,The Lost World,Meadow Boulder,,Left Face Corner,boulder,5,,,,,2,0,,Funky but cool little climb off to the side.  Some mild morpho moves to a long deadpoint,
California,Lake Tahoe,Kirkwood,The Lost World,Demon Cave,,Demon On A Leash,boulder,9,,,,,3,0,,More inconsistent than difficult.  Jug start to the dyno finish,
California,Lake Tahoe,Kirkwood,The Lost World,Demon Cave,,Demon On A Leash Sit,boulder,12,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,The Lost World,Mud Falcon Boulder,,Flight of the Mud Falcon,boulder,8,,,,,5,0,,"The best of the grade in CA?!  Stellar movement, somewhat unique at that, to a mildly desperate finish.  Great granite, cool landing/position, what's not to love?!  Flashed it, climbing with the elusive Dave Wetmore.",
California,Lake Tahoe,Kirkwood,The Lost World,The Ill Cave,,Ill Cave Stand,boulder,7,,,,,4,0,,Stand to the below,
California,Lake Tahoe,Kirkwood,The Lost World,The Ill Cave,,Ill Cave Sit,boulder,10,,,,,4,0,,"Full stellar line!  Near flash, tickled the precision crux first move on my 1st attempt, then caught it and climbed through to the top but cramped at the final move.  Came back but the first move took a few more tries than I wanted.  Rad line with precision, heel hooks, finger locks, and some shenanigans.",
California,Lake Tahoe,Kirkwood,The Freaks,Confused Wall,,Don't Worry,boulder,2,,,,,1,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,Confused Wall,,Too Many Losses,boulder,2,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,Confused Wall,,Loss For Words,boulder,2,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,Confused Wall,,Unnamed,boulder,1,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,Dazed Wall,,Twisler,boulder,8,,,,,3,0,,"Lots of options for the crux, but toe hook worked best.  Good tensiony movement",
California,Lake Tahoe,Kirkwood,The Freaks,Dazed Wall,,Red Vines,boulder,9,,,,,3,0,,First try after sussing crux of Twisler.  Cool little extension,
California,Lake Tahoe,Kirkwood,The Freaks,Dazed Wall,,Don't Mention It,boulder,8,,,,,3,0,,Powerful 45 degree problem on good neat holds.  Not as smooth but slightly better than the 7.  Nearly 4 stars,
California,Lake Tahoe,Kirkwood,The Freaks,Dazed Wall,,Morning Wood,boulder,7,,,,,3,0,,Powerful 45 degree problem on good neat holds.  Nearly 4 stars,
California,Lake Tahoe,Kirkwood,The Freaks,Dazed Wall,,Pocket Change,boulder,3,,,,,2,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Freaky not Creaky,boulder,1,,,,,1,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Mr. Nice Guy,boulder,2,,,,,1,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Wake & Bake,boulder,1,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Ever See a $20 Bill?,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Easy Bake Oven,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Eating Playdoh,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Do Alligators Alligate?,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Deep End of the Sandbox,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,It Tastes Like Burning,boulder,B,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Chubby Chaser,boulder,1,,,,,3,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Half Baked,boulder,2,,,,,3,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,Half Baked,,Munchies,boulder,0,,,,,2,0,,Warmupz,
California,Lake Tahoe,Kirkwood,The Freaks,The Basement,,Burning Down The House,boulder,10,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,The Basement,,Subterranean,boulder,7,,,,,3,0,,Cool roof climb with interesting techincal feet,
California,Lake Tahoe,Kirkwood,The Freaks,The Basement,,Mistaken Identity,boulder,8,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,The Freaks,The Basement,,The Basement,boulder,3,,,,,2,0,,Sus it out first or it feels way harder,
California,Lake Tahoe,Kirkwood,The Freaks,The Basement,,Bong Water,boulder,5,,,,,0,0,,,
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Amazing Gift,boulder,8,,,,,4,0,,"Sweet climb, entirely my style, FLASH!  Big moves on big or slopey holds to a compression finish, realy fun.  Supported by Lauren Berry",
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Jack Jack,boulder,7,,,,,4,0,,"Underrated and sandbagged but just as good as AG!  Make stronger moves to finish direct and use all you got to mantle through the shallow scoop, GREAT! Day flash repeat 10/24.  Better temps, felt SIGNIFICANTLY easier.  Updated personal grade to 7.  Still amazing.",
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Buttload of Sausage,boulder,8,,,,,3,0,,Used a high left heel to gaston into the right facing hold near the unusable sloper.  Good line,
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Zun Zun,boulder,8,,,,,3,0,,Used same beta as above as opposed to the dynamic and dabby throw.  Felt more consistent,
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Giveaway,boulder,2,,,,,2,0,,"Short but sweet warmup, not sure how this ever got V2",
California,Lake Tahoe,Kirkwood,Woods Lake,Amazing Gift,,Care Package,boulder,1,,,,,3,0,,Really cool little holds up a pseudo arete.,
California,Lake Tahoe,Kirkwood,Woods Lake,Mega Split,,Calmer Than You Are,boulder,7,,,,,3,1,,Sweet compression problem with a tricky top!  Mildly rocky landing but easy to pad and spot.,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,Main Wall,,Chips Ahoy,boulder,5,,,,,3,0,,Burly but good,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,Main Wall,,Not Even,boulder,2,,,,,3,0,,"Fantastic climb, features, and warmup",
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,Main Wall,,The Layback,boulder,B,,,,,2,0,,"Meh, tricky start",
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,Main Wall,,Crystal Clear,boulder,2,,,,,2,0,,Tricky topout as for Italian Fall,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,Main Wall,,Italian Fall,boulder,3,,,,,3,0,,Technical but tough,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,The Man Cave,,Onion Man,boulder,1,,,,,1,1,,Campus start into long moves,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,The Man Cave,,Diamond Man Dyno,boulder,1,,,,,2,1,,Finish of Diamond Man,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,The Man Cave,,Diamond Man,boulder,4,,,,,0,1,,,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,The Man Cave,,Iron Man,boulder,3,,,,,4,1,,Fantastic 3D line up good holds.  Classic!,
California,Los Angeles Basin,Corona Del Mar,Pirate's Cove,The Man Cave,,Paperboy,boulder,7,,,,,0,1,,,
California,Mammoth,Way Lake,Upper Emerald Talus,Achilles Boulder,,Achilles,boulder,5,,,,,3,0,,"Cool arete-ish feature, but climbs HARD on slopey/crimpy edges",
California,Mammoth,Way Lake,Upper Emerald Talus,V0 Boulder 1,,Unnamed,boulder,0,,,,,2,0,,Sit start and climb direct,
California,Mammoth,Way Lake,Upper Emerald Talus,V0 Boulder 1,,Unnamed,boulder,0,,,,,3,0,,Sit start and traverse right,
California,Mammoth,Way Lake,Upper Emerald Talus,V0 Boulder 2,,Unnamed,boulder,0,,,,,2,0,,"Just eh, nice features but meh climb",
California,Mammoth,Way Lake,Upper Emerald Talus,Crimp Ladder Boulder,,Crimp Ladder,boulder,7,,,,,4,0,,Area classic and stellar!  Move through solid edges and crimps with a few big and tensiony moves.,
California,Mammoth,Way Lake,Talladega Nights,Food Groups Boulder,,Candy Canes,boulder,1,,,,,2,0,,Climb the left arete feature with poor feet,
California,Mammoth,Way Lake,Talladega Nights,Food Groups Boulder,,Candy Corns,boulder,2,,,,,2,0,,"Climb the center face using poor crimps, reach and balance",
California,Mammoth,Way Lake,Talladega Nights,Food Groups Boulder,,Syrup,boulder,0,,,,,3,0,,The right arete next to the river. Pretty line with solid holds,
California,Mammoth,Way Lake,Talladega Nights,Black Face Boulder,,Black Face,boulder,6,,,,,3,1,,"Proud but not too tall block with a poor landing and really nice variety of holds/features.  Climb using the face and arete.  Spooky topout, but FLASH!",
California,San Francisco Bay Area,Castle Rock State Park,Castle Rock Boulders,Bates Arete,,Bates Arete,boulder,4,,,,,0,0.5,,Long beatuiful arete feature.  Harder than it looks,
California,San Francisco Bay Area,Castle Rock State Park,Castle Rock Boulders,The Spoon,,The Spoon,boulder,3,,,,,3,0,,Not as funky as expected but an obnoxious beach-whale-esque topout.  Semi cheat by exiting on the left,
California,San Francisco Bay Area,Castle Rock State Park,The Graveyard,Domino Boulder,,Domino Traverse Direct,boulder,3,,,,,3,0,,Start the traverse but exit up Theory.  Best linkup on the boulder,
California,San Francisco Bay Area,Castle Rock State Park,The Graveyard,Domino Boulder,,Domino Theory,boulder,2,,,,,3,0,,Fun direct climb,
California,San Francisco Bay Area,Castle Rock State Park,The Graveyard,Domino Boulder,,Domino Arete,boulder,3,,,,,0,0,,,
California,San Francisco Bay Area,Castle Rock State Park,The Graveyard,Eco-Terrorist,,Eco-Terrorist,boulder,10,,,,,0,0,,Tough.  Poorly angled landing + an inconvenient tree.  Pure friction slopers with some magic,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Dog Dish Boulder,,Highball,boulder,0,,,,,3,0,,Cool holds for a standard length probem,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Dog Dish Boulder,,The Warmup,boulder,1,,,,,3,0,,A lot of things and cool is one of them,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Bates Problem,boulder,5,,,,,3,0,,"One move, but still not bad",
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Bates Problem Right,boulder,7,,,,,3,0,,"One harder move, but still not bad",
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Bates Problem Sit,boulder,9,,,,,0,0,,Hard and a little scrunched,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,V9,boulder,9,,,,,0,0,,One ok move,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Magoo Face,boulder,1,,,,,3,0,,Neat features make for pleasant climbing,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Magoo Face Sit,boulder,3,,,,,2,0,,Annoyingly dynamic move into the previous,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Overhanging Lieback,boulder,2,,,,,2,0,,Tougher than it looks,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Mr. Magoo,boulder,1,,,,,3,0,,Fun little groove,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Magoo Slab,boulder,3,,,,,2,0,,Just a couple of crimps,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mr. Magoo Boulder,,Mantle,boulder,1,,,,,2,0,,Not bad,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mrs. Magoo Boulder,,Roof Traverse,boulder,3,,,,,3,0,,Really interesting terrain with a less than ideal top,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mrs. Magoo Boulder,,Kauk Roof,boulder,6,,,,,3,0,,Interesting climbing on neat features.  Poor landing,
California,San Francisco Bay Area,Castle Rock State Park,The Magoos,Mrs. Magoo Boulder,,The Swim,boulder,3,,,,,2,0,,Scrunched and awkward but surprisingly flowy,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Center Overhang,boulder,3,,,,,3,0,,Good solid overhang with a couple of bigger reaches but great holds,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,C+ Dyno,boulder,6,,,,,3,0,,"Fun dyno, mildly committing",
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Embryonic Journey,boulder,1,,,,,3,1,,"Hard start then just trust yourself through ""the journey""",
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Edge Direct,boulder,2,,,,,3,1,,Sit to Embryonic Journey but not truly anymore difficult,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Watercourse,boulder,1,,,,,3,1,,Tricky dihedral start but jugs the rest of the way,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Beginner's Crack,boulder,0,,,,,3,0,,"Good feet, good hands are higher up",
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Indian Arete,boulder,0,,,,,3,0,,Solid holds the entire way up,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Pegboard,boulder,1,,,,,3,0,,Harder than it looks.  Couple big moves,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,White Men Can Jump,boulder,7,,,,,0,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,The Flake,boulder,3,,,,,3,0,,Most obvious feature of the long wall.  Big move or gaston to eh holds,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,The Bubble,boulder,5,,,,,3,0,,Direct finish of The Flake using a poor two finger pocket and mini jug,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Bubble Bypass,boulder,6,,,,,2,0,,No more two finger pocket to The Bubble,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Indian Rock Traverse,boulder,5,,,,,3,0,,LOOOOOONG,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,Ape Traverse,boulder,6,,,,,3,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Indian Rock,,I-12,boulder,2,,,,,0,2,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,Nat's Traverse,boulder,8,,,,,0,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,Sunshine,boulder,5,,,,,3,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,Black Plague,boulder,6,,,,,3,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,Jungle Fever,boulder,9,,,,,3,0,,,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,The Ramp,boulder,4,,,,,3,0,,Fun technical climb with poor holds to top out on,
California,San Francisco Bay Area,East Bay,Indian Rock State Park,Mortar Rock,,The Impossible Wall,boulder,8,,,,,0,0,,,
California,San Francisco Bay Area,North Bay,Mickey's Beach,Grey Boulder,,Running Man,boulder,2,,,,,3,1,,Good starting moves leads to a crumbly traverse topout,
California,San Francisco Bay Area,North Bay,Mickey's Beach,Grey Boulder,,Plumb Line,boulder,4,,,,,3,1,,I think we did it...,
California,San Francisco Bay Area,North Bay,Mickey's Beach,Orange Buddha Boulder,,Unnamed,boulder,1,,,,,2,0,,"Alright ""traverse""; really just a mantle",
